# version = csv_v1.0.0
# bname = aaaaaasy_s002_t000
# duration = 1199.00 secs
# montage_file = $NEDC_NFC/lib/nedc_eas_default_montage.txt
#
channel,start_time,stop_time,label,confidence
C4-T4,350.3120,381.9981,gnsz,1.0000
C4-T4,381.9981,418.1920,bckg,1.0000
C4-T4,418.1920,431.7364,gnsz,1.0000
C4-T4,431.7364,1199.0000,bckg,1.0000
T4-A2,0.0000,234.7796,bckg,1.0000
T4-A2,234.7796,279.0120,gnsz,1.0000
T4-A2,279.0120,316.6263,bckg,1.0000
T4-A2,316.6263,326.8760,gnsz,1.0000
T4-A2,326.8760,350.3120,bckg,1.0000
T4-A2,350.3120,381.9981,gnsz,1.0000
T4-A2,381.9981,418.1920,bckg,1.0000
T4-A2,418.1920,431.7364,gnsz,1.0000
T4-A2,431.7364,1199.0000,bckg,1.0000
FP1-F3,0.0000,234.7796,bckg,1.0000
FP1-F3,234.7796,279.0120,gnsz,1.0000
FP1-F3,279.0120,316.6263,bckg,1.0000
FP1-F3,316.6263,326.8760,gnsz,1.0000
FP1-F3,326.8760,350.3120,bckg,1.0000
FP1-F3,350.3120,381.9981,gnsz,1.0000
FP1-F3,381.9981,418.1920,bckg,1.0000
FP1-F3,418.1920,431.7364,gnsz,1.0000
FP1-F3,431.7364,1199.0000,bckg,1.0000
F3-C3,0.0000,234.7796,bckg,1.0000
F3-C3,234.7796,279.0120,gnsz,1.0000
F3-C3,279.0120,316.6263,bckg,1.0000
F3-C3,316.6263,326.8760,gnsz,1.0000
F3-C3,326.8760,350.3120,bckg,1.0000
F3-C3,350.3120,381.9981,gnsz,1.0000
F3-C3,381.9981,418.1920,bckg,1.0000
F3-C3,418.1920,431.7364,gnsz,1.0000
F3-C3,431.7364,1199.0000,bckg,1.0000
C3-P3,0.0000,234.7796,bckg,1.0000
C3-P3,234.7796,279.0120,gnsz,1.0000
C3-P3,279.0120,316.6263,bckg,1.0000
C3-P3,316.6263,326.8760,gnsz,1.0000
C3-P3,326.8760,350.3120,bckg,1.0000
C3-P3,350.3120,381.9981,gnsz,1.0000
C3-P3,381.9981,418.1920,bckg,1.0000
C3-P3,418.1920,431.7364,gnsz,1.0000
C3-P3,431.7364,1199.0000,bckg,1.0000
P3-O1,0.0000,234.7796,bckg,1.0000
P3-O1,234.7796,279.0120,gnsz,1.0000
P3-O1,279.0120,316.6263,bckg,1.0000
P3-O1,316.6263,326.8760,gnsz,1.0000
P3-O1,326.8760,350.3120,bckg,1.0000
P3-O1,350.3120,381.9981,gnsz,1.0000
P3-O1,381.9981,418.1920,bckg,1.0000
P3-O1,418.1920,431.7364,gnsz,1.0000
P3-O1,431.7364,1199.0000,bckg,1.0000
FP2-F4,0.0000,234.7796,bckg,1.0000
FP2-F4,234.7796,279.0120,gnsz,1.0000
FP2-F4,279.0120,316.6263,bckg,1.0000
FP2-F4,316.6263,326.8760,gnsz,1.0000
FP2-F4,326.8760,350.3120,bckg,1.0000
FP2-F4,350.3120,381.9981,gnsz,1.0000
FP2-F4,381.9981,418.1920,bckg,1.0000
FP2-F4,418.1920,431.7364,gnsz,1.0000
FP2-F4,431.7364,1199.0000,bckg,1.0000
F4-C4,0.0000,234.7796,bckg,1.0000
F4-C4,234.7796,279.0120,gnsz,1.0000
F4-C4,279.0120,316.6263,bckg,1.0000
F4-C4,316.6263,326.8760,gnsz,1.0000
F4-C4,326.8760,350.3120,bckg,1.0000
F4-C4,350.3120,381.9981,gnsz,1.0000
F4-C4,381.9981,418.1920,bckg,1.0000
F4-C4,418.1920,431.7364,gnsz,1.0000
F4-C4,431.7364,1199.0000,bckg,1.0000
C4-P4,0.0000,234.7796,bckg,1.0000
C4-P4,234.7796,279.0120,gnsz,1.0000
C4-P4,279.0120,316.6263,bckg,1.0000
C4-P4,316.6263,326.8760,gnsz,1.0000
C4-P4,326.8760,350.3120,bckg,1.0000
C4-P4,350.3120,381.9981,gnsz,1.0000
C4-P4,381.9981,418.1920,bckg,1.0000
C4-P4,418.1920,431.7364,gnsz,1.0000
C4-P4,431.7364,1199.0000,bckg,1.0000
P4-O2,0.0000,234.7796,bckg,1.0000
P4-O2,234.7796,279.0120,gnsz,1.0000
P4-O2,279.0120,316.6263,bckg,1.0000
P4-O2,316.6263,326.8760,gnsz,1.0000
P4-O2,326.8760,350.3120,bckg,1.0000
P4-O2,350.3120,381.9981,gnsz,1.0000
P4-O2,381.9981,418.1920,bckg,1.0000
P4-O2,418.1920,431.7364,gnsz,1.0000
P4-O2,431.7364,1199.0000,bckg,1.0000
